text,word_count,graph_num_vertices,graph_num_edges,graph_average_degree,graph_density,graph_average_clustering_coefficient,graph_assortativity,graph_connected_components,graph_giant_component_size,graph_average_shortest_path_length,graph_diameter,graph_average_degree_centrality,graph_average_betweenness_centrality,graph_average_closeness_centrality,graph_average_eigenvector_centrality,classic_average_word_length,classic_ttr,classic_mtld,classic_average_syllables_per_word
"ObjectiveTo employ the Charpy Impact Test to notched specimens in order to measure the toughness of steels of different carbon compositions and their ductile to brittle transition behavior as a function of temperature. The investigation will analyse the effects of temperature, carbon content and heat treatment on the toughness of the steel. ExperimentThe following experiments were undertaken: Test on similar samples on normalized EN6A (0.4% C) at temperatures above and below room temperature, including room temperature (recorded as 20C)Test on normalized EN1A (0.1% C) for comparison with higher carbon steel EN6A, both at room temperature.Test on samples of EN6A bearing different heat treatments; tempering range 200-600C.Results: Test 1 & 2Discussion 1It can be seen that for the high carbon steel there is an increase in fracture energy in proportion to increase of temperature. However, the impact energies are relatively low and characteristic of brittle failure. Theoretically, there is an increase of plastic deformation during failure which should cause increased fracture energies at higher temperatures. But this does not seem to be the case for the give data. Following the transition point, at approximately 20C, the gradient of the curve is therefore expected to be higher than obtained(?). In contrast, the lower carbon steel appears to demonstrate an increase in fracture energy with temperature. These energies are evidently higher than for the corresponding high carbon steel values. At room temperature (recorded as 20C) the low carbon steel is therefore much tougher than the high carbon steel, as would be expected. Results: Test 3Discussion 2In relation to the general trend it can be seen that the results obtained for this experiment do not fit the trend perfectly. That is, the curve is out of shape. There seem to be two possible problems with the data; either that the impact energy is quite low for the tempering range 300-600C (although the behavior of the material in this range has the correct tendency), or that it is quite high for tempering at 200C. Although the specimen notch sizes were consistent throughout the experiment, the results are out of trend, due to two possible factors. The first of these relate to the material used; it is possible that the wrong material was tested on a number of occasions. This was very likely the case with the 500C test which was repeated several times yielding much higher as well as much lower impact energy values than",400,73,177,4.8493150684931505,0.06735159817351598,0.3887003730327839,-0.1739835297298784,16,51,3.112941176470588,8,0.04908675799086755,0.014454305743134607,0.16835536572254825,0.06397793171509049,5.1171875,0.3984375,61.64705882352941,2.0260416666666665
"The state was the focal point from which the presentation on globalization and global governance was presented. The Westphalian model of international law that emerged in Europe was largely based on the existence of sovereign territorial states regulating their internal affairs, creating and enforcing laws based on national interest, and engaging in diplomatic relations with other states allowing for mutual coexistence but without interfering in internal matters (Held et al. 1999: 37-38). The character of the state, the way it operates in the world system and its role as a tool of governance has changed as a result of the globalization process within the last several decades that has witnessed the ""dramatic intensification"" of transnational interactions (Santos 2002: 165). One of the prominent features of this process is the manner in which governance is fragmented into a ""multi-layered network of bodies and institutions"" besides the state (Piccioto 1996-7: 1021). The presentation moved on to examine the changing nature of governance, looking at international regulatory regimes (economic governance, environment, health, and human rights); types of different actors (MNCs, NGOs, social movements); and mechanisms (use of 'soft law' such as codes of conduct, guidelines, understandings) that are used to govern. The totality of the interaction of these various elements represents global legal pluralism. Finally, the presentation identified the challenges of global governance. These include the concerns about where the centre of power lies and who wields it, how the notions of right and wrong will be applied in modeling the new order, and the challenges faced by the 'globalisation' of terrorism, crime, drug-trafficking, and sex-trafficking. My section of the presentation examined the international regulatory regimes that highlight not only the multifaceted nature of globalization, but also the inadequacy of the Westphalian model of the sovereign state to deal with the wide-ranging governance issues that globalization entails. The regimes identified were: Global Economic Governance: Institutions such as the WTO, the IMF, the World Bank, MNCs/TNCs have transformed the nature of economic relations. Some of the prominent features of this global economy are the distribution of production facilities across different countries and the fragmentation of production and ownership (Snyder 2002: 66). Policy implications for this new political economy model include the opening up national economies to trade, conformity of domestic prices to international market prices, privatization of state-owned enterprises and the maintenance of private property rights (Santos 167). Global Mass Media and Communication: The",400,106,187,3.5283018867924527,0.033602875112309076,0.3658876177466632,-0.23978381576792418,14,84,5.618473895582329,13,0.0278526504941599,0.027837100006911322,0.11927955785986495,0.04003279567387695,5.6120906801007555,0.5239294710327456,68.76641573579408,2.1763224181360203
"Late extrusion of the mesh several years after initial repair is rare and not associated with the infection usually . Excision of the mesh is necessary but reconstruction of the defect is dilemma . In presence of infection a reconstruction by myofascial flap is preferred while in case of late mesh extrusion a new prosthetic mesh can be used for reconstruction . We managed such a case by replacing the extruded mesh by the new mesh with success . Case A 62 year old man presented with white nylon mesh protruding from the previous operative scar ( Figure 1 ) . About ten years back he was operated for closure of peptic perforation in emergency after which he developed incisional hernia which was managed by introducing mesh over the defect . Patient was happy there after for about four years when he noticed some plastic threads coming out of the operative scar . Gradually part of the mesh protruded out which brought patient to us . After examination we noticed a dirty black nylon mesh extruding from the previous operative scar 5 centimeters above the umbilicus at two places without any discharge or signs of infection or @ @ @ @ @ @ @ @ @ @ scar without any underlying causative factor like chronic cough , constipation or urinary complaints in history , examination or investigations . On exploration the proline mesh was found protruding through the linea alba . The defect in the linea alba extended above and below by sharp scissors to enter the preperitoneal space where the mesh was found crumpled and diffusely adherent to averlying rectus sheath and peritoneum below . The mesh was excised ( Figure 2 ) with difficulty and a tear in peritoneum closed . Rectus sheath was opened on both sides and the posterior sheath closed by double breasting . A new 15x10 centimeters polypropelene mesh was placed over this floor and fixed to it by proline number 1-0 sutures . Recti were opposed by vicryl 1-0 over the mesh followed by anterior rectus sheath , subcutaneous tissue and skin in that order . The patient was discharged after skin suture removal on the tenth day . He was under routine follow up for about a year without any complaints . Discussion Management of extruded mesh used to repair the incisional hernia is a @ @ @ @ @ @ @",400,73,174,4.767123287671233,0.06621004566210045,0.3176752471273019,-0.13922248655259037,6,67,3.959294436906377,9,0.053652968036529664,0.03506656376615859,0.21817610175788135,0.05778355577404219,5.099431818181818,0.4971590909090909,69.02508805635605,1.9829545454545454
"A 71-year-old male patient was admitted with methicillin-resistant staphylococcus aureus mediastinitis two months after coronary artery bypass grafting . Treatment with immediate surgical debridement , removal of sternal wires and use of vacuum-assisted closure device was started . Spiral computerized tomography and aortography revealed a false aortic aneurysm at the cannulation site . Active mediastinitis and patient 's objection , led us to perform percutaneous coil embolization . No postoperative complication was observed and one year later the patient is in an excellent condition . Keywords : aortic pseudoaneurysm ; mediastinal infection Background Though a rare complication of cardiac surgery , the management of false aortic aneurysms associated with mediastinal infection remains a challenging surgical problem with high associated mortality . Early diagnosis is essential due to the fact that false or mycotic aneurysms progressively expand , compress and erode the surrounding structures and the most important are associated with a high risk of sudden rupture . Case Presentation A 71-year-old male patient with a history of diabetes mellitus type 2 , hypertension and chronic obstructive pulmonary disease presented with unstable angina . Coronary angiography revealed 3-vessels disease and an ejection fraction of 0.60 . Subsequently @ @ @ @ @ @ @ @ @ @ The postoperative period was uneventful and the patient discharged home on postoperative day 9 . On the 60th postoperative day the patient was admitted to the hospital because of high fever ( 39 , 2C ) , dyspnoea , chest pain , fatigue , sternal instability and inflammation signs on the sternotomy wound . Laboratory findings were normal except for an increased leukocyte count ( 17.000/mm3 , 88% neutrophils ) . The patient underwent urgent surgical debridement under aseptic conditions in the operating theater . After reopening the wound , sternal dehiscence with fragmentation was revealed . After removal of the sternal wires , severe suppurative mediastinal infection was confirmed . Probes for bacteriological cultures as well as sternal bone biopsies were taken . Then , aggressive debridement with removal of all necrotic tissue and irrigation with dilute povidone-iodine solution and H2O2 was done . Bony debridement was performed until healthy bleeding bone was revealed . Following the debridement procedure , the wound was fitted with vacuum assisted device . Computed tomography revealed sternal fragmentation and loss of the integrity of the retrosternal soft tissue fat indicating @ @ @ @ @ @ @",400,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,6.150442477876106,0.5781710914454278,98.86072202166065,2.433628318584071
"1) Determination of surface tension of distilled by using Jaeger's method. (summary part)AimThe aim of the experiment was to use Jaeger's method to determine the surface tension of distilled water. MethodThe method involved using a large container of water, that enable water to enter into it slowly. The water entering it, caused air from the container to be displaced and this meant a bubble of air formed at the top of the capillary tube. When the air pressure increased the bubble broke off and the point just before this was the maximum pressure in the manometer and this pressure head (h 2) was read off. Also the depth of immersion of the capillary tube (h 1) was read off. The radius of the end of the capillary tube was also found using a travelling microscope. The results observed were put into an equation to give the surface tension. ResultsThe capillary tube used had a diameter of 0.5 mm and therefore the radius was 0.25 mm. Calculation FORMULA FORMULA - surface tension of the water (Nm -1) At (h 1) of 0.017m FORMULA At (h 1) of 0.020m FORMULA At (h 1) of 0.043m FORMULA At (h 1) of 0.057m FORMULA At (h 1) of 0.070m FORMULA DiscussionAll the results were quite consistent except for at (h 1) 0.020m. The result was higher than expected at 0.18204 Nm -1 where as three of the other values were lower at 0.10086 Nm -1. The anomalous result may have been down to an inaccuracy in measurement readings. The main source of error was the measurement of internal bubble pressure and this could be improved by using an inclined-tube manometer. Repeating the readings may have also given a more accurate result. ConclusionThe surface tension of distilled water was found to be 0.10086 Nm -1. This value was higher than the actual value for the surface tension of water at 0.07275 Nm -1 . The method used did not give absolute values of surface tension as bubble formation is a dynamic situation. However the method was still useful in the comparison of other liquids or comparing the surface tension of a liquid at different temperatures. 08/02/05 Experiment F - Surface Tension2) Determination of surface tension using a surface tension balanceAimThe aim of the experiment is to use the Cambridge balance to determine the surface tension of glycerol, CMC, milk, alcohol and cooking oil. Surface tension",400,73,99,2.712328767123288,0.03767123287671233,0.2141335072841922,-0.20419011452184713,24,40,3.301282051282051,10,0.027397260273972573,0.009657641434604583,0.10136276645957205,0.061921668821911975,4.710455764075067,0.38873994638069703,29.205187628319383,1.9115281501340482
"Supramolecular interactions as described by Lehn [1] and discussed by Marsh [2] offer synthetic chemists access to a vast array of materials with novel properties. Supramolecular polymers, where monomers are connected non-covalently, allow the materials formed to exhibit advantages over traditionally covalently bonded species. Polymers formed in this way can respond to environmental change e.g. pH change, thermal stimuli [3]. Hydrogels, formed by an elastic network whose interstitial spaces are filled with water are used extensively as biomaterials [4]. Recent work in the field of synthesising biologically active materials as a route to drug delivery combines these two areas to produce supramolecular hydrogels with novel properties. Hydrogels based on an amino acid derivative that could release water soluble drugs and related molecules in a controlled manner on heating were first reported by Kiyonaka et al. [5] in June 2002. Later that year, Xing et al. [6] reported the first gelator based on the antibiotic Vancomycin (Van). Their pyrene derivative of Van formed a non-covalent polymer. In balancing the hydrophobic interactions of the pyrene rings (π-π stacking) and the hydrogen bonding ability of Van, they created a stable hydrogel. They hoped such a material would be used to treat infectious wounds or of use as an antiseptic matrix. Efforts to design a hydrogel that forms part of a drug delivery system inspired Zhang et al. to conduct their research into supramolecular hydrogels that responds to ligand-receptor interaction. Whilst synthesising a short peptide hydrogelator, they noticed the intermediate Fmoc-protected D-Ala-D-Ala dipeptide formed hydrogels efficiently. They proceeded to synthesise a range of analogous molecules from commercially available protected amino acids and investigated their gelation properties. The dipeptides 1-5 (scheme 1) produced hydrogels with increasing minimum concentrations (1 being the most efficient gelator at 3.6mM; 5 the least efficient at 52mM) at pH3. Emission spectra were used to elucidate the nature of the non-covalent interactions. In particular, peaks in the spectra of 1 and 2 suggested that the fluorene rings overlapped in an anti-parallel fashion - this hydrophobic interaction along with the intermolecular amide hydrogen bonding produced the supramolecular polymer necessary for gelation. It was well known from previous work by Whitesides and others [7], delivered by Marsh [2], that Van binds to particular dipeptides with particular affinities. It was shown that the hydrogel of 1 (containing the D-Ala-D-Ala sequence) was efficiently disrupted by addition of even 0.01eq. of the Van hydrochloride salt. In",400,103,197,3.825242718446602,0.037502379592613745,0.4222642513904649,-0.013543285058424448,21,77,5.070403280929597,11,0.03312392918332379,0.022455814970417678,0.11501135644174758,0.03665507077732844,5.572890025575448,0.5294117647058824,94.36530470914127,2.10230179028133
"IntroductionSue 48 years old is single and lives alone in a bed-sit. First diagnosed with schizophrenia when 23, she was admitted to hospital numerous times but has been maintained on antipsychotic medication in recent years. Schizophrenia is a splitting of the normal links in the mind between perception, thinking, mood, behaviour and contact with reality. Antipsychotic medication is used to control the positive symptoms of schizophrenia; the psychotic behaviour defined as thought delusions and hallucinations generally in the form of voices but not always. This medication can induce negative symptoms, consequently known as secondary negative symptoms. Sue has negative symptoms of schizophrenia, these can be summarised as: A flattened affect/mood - extreme tiredness that can be interpreted as being lazy.Lack of motivation and a reduced willpowerReduced amount of spontaneous speechLoss of self care skillsReduced social awarenessSymptoms such as these often persist long after the positive symptoms have ceased, and lead to social withdrawal and isolation (Creek, 2002). Currently Sue attends a day centre 3 days a week where she participates in crochet, bingo and has lunch, on the other 2 days she has lunch at the MIND club. She often sits in the library to read newspapers or wanders the streets. Socially isolated, Sue has had no contact with her family since she was 30, she has few friends and recently split up with her boyfriend Terry (who also attends the day centre). In Sues' view her medication makes her tired and fat, often she does not have the motivation to cook meals or change her clothes for bed; this shows the impact her illness has had on her functioning and self esteem. Gather and analyse informationObservations: Her current social skills.Her general attitude and emotional behaviour.How Sue copes/reacts when meeting new people.Interview:I will explain the OT's role and what areas I can help with.Find out her goals, motivations and general outlook on life.Her life before she was diagnosed with schizophrenia.Her current/previous leisure and social activities.Information from other disciplines:Day centre staff - how Sue interacts with other attendees, was there a difference when she was with Terry?CPN - what her symptoms are like in more detail, change over time, any triggers that can adversely affect Sues' behaviour.GP - medication history, adverse side affects caused, can it be changed?Assessments:COPM interview - to assess Sues' perspective of her performance in different aspects of life, what motivates her and what her priorities are.ACIS -",400,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,5.186274509803922,0.5343137254901961,94.5040085515767,1.9779411764705883
"There are several techniques that can be used to find the root of a simple function. Our function happens to be: FORMULA The three techniques that are the most effective to solve this function are bracketing, Newton-raphson and general iteration. Finding the roots of functions mostly involves the process of iteration. Iteration is the repeated application of some computation to converge to a single result. General iteration This method is the least accurate of the three. It does not really involve any other procedure apart from guessing where the root is. For example, for our situation we have started at x=0 and stepped x in increments of twice the error until the function value goes positive. I chose the interval of twice the error to always keep the root in a suitable error range when it was found. This of course makes it less accurate but easier to execute. There is no real need for a graph because it takes so many iterations or 'guesses' until the root is found that it would be unreasonable to draw any conclusions from graphical evidence. The solution of the root is 0.5671429999986621 after 283572 iterations. The only thing we can really say about general iteration is exactly what it says itself, that it is a repeated application of a simple procedure until a rather trivial condition is satisfied and is inaccurate just because it takes so long to arrive at a solution. BracketingThis process is very simple. It involves taking two extreme values either side of the proposed root value and looking between them to find the exact root. This gives us an interval in which the function has a root. We can repeat this process by halving the interval size and by iteration we are effectively 'homing in' on the location of the root. After each iteration step we know the root is located in an interval half the size of the interval before the iteration step. So if we started with an interval [x 0, x 1] we know the root with an accuracy of x 1-x 0. After n iterations we know the root with an accuracy of x 1-x 0/2 n . Below is a graph of the number of iterations (x axis) against the number of significant figures of the actual solution (y axis). This graph clearly shows a linear relationship between these two variables. The solution of",400,54,97,3.5925925925925926,0.06778476589797344,0.17890946502057614,-0.09949027379297395,13,41,3.3109756097560976,8,0.051712089447938536,0.025466322636133954,0.18333907447506798,0.08271342340612355,4.538071065989848,0.4365482233502538,42.36467972168424,1.8578680203045685
"Introduction and AimTrypsin inhibitors (TI) are proteins commonly found in beans and legumes such as soyabeans, kidney beans and egg white, which inhibit trypsin activity. Trypsin is a major protease or proteolytic enzyme - endopeptidase in the duodenum of the human alimentary canal. It catalyses protein digestion and results in peptides. FORMULA Does not function when TI presents no p-nitroaniline released. In this practical, TI is extracted from defatted soyabean meal and incubated under standard conditions (standard - without TI, heated and unheated TI) therefore used to determine Trypsin Inhibitor Activity (TIA) Results1.5 Calculation of Results (see p.4)TIA (mg/g sample) for unheated and heated samples DiscussionRESULTSAll are positive results; all solutions in test tubes appear yellow. Standard sample absorbencies are always greater than blank sample absorbencies. This is due to the presence or absence of trypsin: thus a release of p-nitroaniline by BAPNA digestion. Solutions appear yellow. As expected, USa has only 41% absorbance of Std, because TI presents. In other words, less than half of the amount of p-nitroaniline is released from successful BAPNA digestion. HSa has the lowest absorbance among the Standard samples, although it expected to be similar to Std because of the denatured IT. All blank samples (standard, heated and unheated) are expected to have very similar absorbencies, because of the absence of trypsin, therefore no successful inhibition even TI presents. Thus no release of yellow p-nitroaniline and results in the lowest sets of absorbencies: StdB, 0.022; USaB, 0.021; except for HSaB, 0.095 (anomalous). For heated samples, TI is denatured so there is no trypsin inhibition. HSaB (absorbance value = 0.095), which is four times higher the other two blank samples. This is likely due to experimental error. Should really write about the sources of errors of the high absorbencies, high inhibition % and high TIA of the heated samples. E.g. the incomplete heating of soya meal, thus TI is not completely deactivated - using a test tube. Results show even mild heat (for a short time only. Problem - doesn't know whether it is heated completely, just by the appearance, bubbling.) to IT can still lower the TIA and inhibition %. Improvement (as simple as using a thermometer) needs to be suggested to ensure IT is completely deactivated. From Clara's: partially denatured TI - just heat to boil - for a short time, has a great effect on decreasing inhibition. This can therefore improve the",400,89,155,3.4831460674157304,0.03958120531154239,0.3117295313924528,0.2507951976827602,27,47,3.143385753931545,7,0.03319713993871299,0.006839021755720709,0.09768091909031372,0.05111327729986324,5.119289340101523,0.4517766497461929,77.78453608247423,2.00253807106599
"IntroductionThe initial recognition and identification of microorganisms in food is a useful skill. Many of us can naturally usually tell when spoilage has occurred in some foods however identifying the actual microorganism or the extent of its proliferation in a food is another matter . The recognition of microorganisms then allows one to trace back the most likely sources of contamination or causes of excessive proliferation and take steps to avoid these in future . MaterialsPasteurised skimmed milk - stored at 20°C for 48 hours Yoghurt ( not pasteurised , low fat) - believed normalPorridge oats pH papers ,2-4, 4-6,6-8sellotape , fungal mounting fluidlow power binocular microscopedichloran rose Bengal chloramphenicol agarProcedureA visual observation of the samples was undertaken. The liquid samples were smelled to see if any off notes could be detected . The pH of the milk and the yoghurt was measured by dipping the appropriate pH paper directly into the sample , this was then discarded ad microbiological waste - in case it was contaminated . A small amount of the oats porridge was mixed with purified water in a beaker A microscopic observation of each of the foods was then undertaken . Microscopic examination of the foods Yoghurt and milk samplesA small amount was put on the slide using an inoculating loop Liquid allowed to dry at room temperature before being passed briefly through the top of a Bunsen flame to fix the stain and kill the bacteria. This was then stained with 'crystal violet for one minute which was then rinsed off under running water . The slides were observed under the 100X objective oil immersion lens Oats porridgeAn unstained 'wet mount' using adhesive tape was created to observe the oats under the microscope as initial observations indicated mould growth was occurring . A drop of mounting fluid was place onto a slide A piece of transparent adhesive tape ( 8cm long, 2 cm wide ) was wrapped round two fingers and sticky side lightly touched on the surface of the oats porridge Inoculated region of the tape was placed on drop of mounting fluid and stuck to the ends of the slide Slide observed under X10 and X40 objectives The structures observed were drawn ( see below) OBSERVATIONS In the milk sample , no bacteria was observed . Questions Explain how foods might acquire the following smells or flavours due to microbial action Rancid :",400,91,172,3.78021978021978,0.042002442002442006,0.2989593948240565,0.06703238155376197,24,59,3.5248392752776154,9,0.03418803418803417,0.011867034338944444,0.1275783905979948,0.056433475692484,5.17741935483871,0.5591397849462365,94.03834843522128,2.0591397849462365
"Abstract Demonstrate spirometry techniques to estimate lung volumes, respiratory function and metabolic rate. Method Method as shown in the practical handbook. The subject details and experiment conditions are shown below. ResultsPart A: Measuring lung volumes with the SpirometerThe volume of gas inspired and expired was measured by the Spirometer and recorded by the kymograph. The kymograph drum was moving at speed 0.28cms -1. The x-axis of spirograph represents time and the y-axis represents the movement of Spirometer. Volume of gas inspired or expired can be calculated using the formula below: FORMULA Example: FORMULA Conversion of data form ambient temperature saturated conditions (ATPS) to the body temperature pressure saturated conditions (BTPS) FORMULA FORMULA Residual volume can be calculated using the formula below: Females: FORMULA Lung volumes are calculated and shown in table 1. Part B: test of respiratory function with the VitalographPart C: Oxygen consumption and Metabolic Rate FORMULA FORMULA FORMULA FORMULA FORMULA FORMULA DiscussionPart A: Measuring lung volumes with the SpirometerA closed circuit Spirometer is used in this experiment. The Spirometer is filled with air and subject breath through the mouth piece. Valves are presents in the tube ensuring that gas only travel one-way. Expired air passed through a soda lime carbon dioxide absorber before it enters the Spirometer. It is very important to keep the carbon dioxide content low in the gas in Spirometer. High carbon dioxide content in Spirometer gas will suppress the rate of diffusion of carbon dioxide form the alveolar capillaries to the alveolar space, leaving a high partial pressure of carbon dioxide in subject's blood. The high [HCO 3-] in circulation lowers the blood pH and the subject will experience acidosis. Therefore, it is very important to keep the carbon dioxide content in Spirometer low or similar to natural exciting value (partial pressure of carbon dioxide under barometric pressure = 0.3mmHg). As majority of carbon dioxide expired is absorbed by the soda lime filter, the total gas volume in the Spirometer decreases with time. It is demonstrated in the spirograph that the trace tends to rise with time. The total carbon dioxide production is approximately equal to the decrease in volume of the gas chamber in Spriometer. The rate of carbon dioxide production is equivalent to the slope of Spirograph trace. The result shows that subject have a relatively larger total lung capacity and residual volume comparing with the average value in the same age",400,90,164,3.6444444444444444,0.04094881398252185,0.24438246938246935,0.033582595683049915,16,70,3.8447204968944098,10,0.03520599250936329,0.01949267960503916,0.16607647964357508,0.0616155089550723,5.311557788944723,0.4120603015075377,46.44205439665534,2.0854271356783918
"""At its core, the goal of a company is to create value,"" said Jean-Paul Page in his article 'Corporate Governance and Value Creation'. Hence enter the role of Corporate Governance which is basically how a company is controlled and directed. Traditionally most firms adopt the shareholder approach which emphasises on maximising shareholder wealth. However for the past few years, there is a growing interest on the stakeholder model. Under this model, management is supposed to focus on long-term survival, which is achieved by satisfying the interests of stakeholders. Stakeholders' interests are evaluated according to the firm's overall purpose and mission and then translated into the firm's business strategy or principles. Thus, in my opinion, this theory encourages a more straight-forward approach towards addressing social responsibility compared to the shareholder approach. URL The definition of corporate social responsibility (CSR) varies among companies but generally CSR is often seen as the business's efforts towards sustainable development and is represented through the way a company balances its economic, environmental and social objectives while addressing stakeholder expectations and enhancing shareholder value. Here, Nestle is taken as an example although I will focus only on its social objectives. URL Nestle has a 12-person shareholder-appointed Board of Directors, all of which are non-executive members, except for the Chairman who is also the CEO. Nestle incorporates their business strategy in the Nestle Corporate Business Principles (NCBP). These principles, in general, state that Nestle is concerned with developing products that would ensure sustainable value for shareholders, employees, and consumers over the long term. These principles are supposed to guide the company, its employees and activities no matter where the business is located. Consequently, the Board's responsibility is to implement all the values laid out in the NCBP. However, the CEO recently claimed that there should not be an obligation to 'give back' to communities because they have not taken anything away from the society. This, in my opinion, contrasts with what is said in the NCBP because there, Nestle clearly acknowledges the fact that it would not exist without its consumers. URL Nestle, in the NCBP; say that they do not favour short-term profits at the expense of long-term business development. But why, then, were they internationally boycotted for their unethical marketing of breast milk substitutes in developing nations in the late 70s? (This boycott continues until now in a number of countries). This shows that they actually",400,79,106,2.6835443037974684,0.0344044141512496,0.1629696604380149,0.036988207719915546,18,47,4.047178538390379,10,0.028237585199610494,0.013952292433305091,0.09700488583847991,0.058334796953378454,5.331707317073171,0.5073170731707317,86.8181347353333,2.0073170731707317
"Project SpecificationProject TitleThe title of the project is ""Comparison of Block and Stream Ciphers"". ProblemDue to the technological developments in telecommunications in recent years, the need for new methods of maintaining security and privacy over insecure communication media has emerged. This is usually achieved through using some form of data encryption. Data encryption involves taking some type of data (in computer communications, generally in binary form) and in some way altering it so that only the intended recipient - and possibly also the sender - can work out what the original data was. The alteration generally involves either rearranging the characters in the data, or replacing certain characters with other characters, or may involve a combination of both of these. Encryption algorithms can be split into two general categories: block ciphers (which encrypt multiple characters at a time) and steam ciphers (which encrypt data character by character). There are many different algorithms within these categories, and often even different ways of implementing the basic algorithms, which leads to a huge array of choices for any given application. ObjectivesTo gain a good understanding of the theory behind block ciphers.To gain a good understanding of the theory behind stream ciphers.To select two algorithms from each category and examine them in detail.To implement versions of these algorithms in software.To compare the implementations in terms of speed of use.To compare the chosen algorithms in terms of speed of use and resistance to attack.Achieving ObjectivesRefer to resources listed below to gain a thorough understanding of the principles behind block ciphers. Refer to resources listed below to gain a thorough understanding of the principles behind stream ciphers. Refer to resources listed below to find examples of algorithms in each category. From research, select two algorithms from each category which are worthy of further investigation. Refer to resources listed below to gain a thorough understanding of the principles behind each specific algorithm. Using a suitable programming language (most likely C++) produce an implementation of each selected algorithm. Using a selection of example data, test the implementations of the algorithms to establish their relative speeds of encryption. Refer to resources listed below to gain a thorough understanding of the mathematical principles behind proving theoretical speed of encryption. Refer to resources listed below to gain a thorough understanding of different types of cryptographic attack and mathematical ways of examining algorithms' resistance to such attacks. Use knowledge gained from this",400,84,192,4.571428571428571,0.055077452667814115,0.31578712292998,-0.0009398215830772414,9,75,4.398558558558559,13,0.042168674698795185,0.03299259756797223,0.19068794756939728,0.06062060273667075,5.574257425742574,0.4207920792079208,47.10811185762134,2.1014851485148514
"1. See code 2. Test A: Set = 0 for all x. The solution is zero as expected. Test B: Set the initial condition to the square wave and check the solution after 0 time steps. This showed the square wave as expected. Test C: If FORMULA and FORMULA from the lab script where D is the total distance travelled and N is the number of time steps, then FORMULA If the x domain is 1m with 40 grid points and the velocity u is 1ms -1, then it should take the model 400 time steps to complete one cycle (i.e. because of periodic boundary conditions the solution should be in exactly the same place on the grid as before). The solution completed one cycle at 400 and 800 time steps as expected. Test D: From the formula above, if the velocity changed then this shouldn't affect the distance travelled per time step. When u was 2ms -1, the model still completed one cycle in 400 time steps as expected. Test E: Set N to be a negative number. The program returns no values as expected (it shouldn't work for a negative number of grid points!). Test F: Set the velocity to be negative. This again shouldn't affect the direction travelled or the distance travelled per time step. The solution propagates 'forward' as expected. 3. See graph 1 4. A: The numerical model is moving more slowly than the theoretical model. This is expected because the numerical phase speed is always underestimated compared to the real speed for the CTCS scheme. The more time steps the model is run for, the more the numerical solution 'lags behind' the theoretical solution (this can observed in the results from runs for 50, 100 and 200 time steps). B: There are also oscillations in the numerical solution in the space following the initial function i.e. on the left hand side of the function on the graph. These are due to the computational mode of the numerical solution, introduced through truncation and round-off errors at each time step and because the CTCS scheme is designed to conserve . The amplitude of these oscillations increases for increasing time step as expected. The oscillations are also lagging behind the initial function, as numerical speed is dependant on wave number. Therefore, different Fourier components of the solution travel at different speeds, so waves with a shorter wavelength",400,72,73,2.0277777777777777,0.028560250391236306,0.09548059964726632,0.16197153176120654,30,36,3.7396825396825397,10,0.02386541471048512,0.0096579476861167,0.07245689807822514,0.056392818210255546,4.619791666666667,0.3802083333333333,44.5564457392571,1.7942708333333333
